Title,Video ID,Channel,Published At,URL,Description,Video Length,Views,Likes,Comments
Ramadan Mubarak to all my fans #islamicaesthetic #aesthetic #islam #ramadan #heart #fasting #salah,-wZiP1c1j_8,𝐈𝐭𝐬 𝐦𝐞 𝐚𝐳,2025-03-01T19:21:51Z,https://www.youtube.com/watch?v=-wZiP1c1j_8,,29,,,
Does fasting burn fat? #health #tips,ShIrWb5DpNY,Zack Chug,2025-01-16T19:08:12Z,https://www.youtube.com/watch?v=ShIrWb5DpNY,,32,,,
You’re going to allow your body...🤯 #lifeadvice #healthadvice #fasting,2RL5sHpQzNA,Goated Quotes,2025-01-02T18:02:12Z,https://www.youtube.com/watch?v=2RL5sHpQzNA,You're going to allow your body...   - Watch the full podcast with Jason Fung in The Diary of a CEO hosted by Steven Bartlett ...,50,,,
"21 hour fast, then right into a high fat, high protein diet. Booom! Get’s you ripped!",uddgKZIgL-0,JD Denham,2025-02-21T01:13:04Z,https://www.youtube.com/watch?v=uddgKZIgL-0,,48,,,
Only muslims understand this pain 💨🤧😭 #ramadan #fasting #namaz #ramzan,OuPGNtw2n_4,Irshadapple,2025-03-09T03:03:57Z,https://www.youtube.com/watch?v=OuPGNtw2n_4,,27,,,
Did this Ramadan go by fast #muslim #shorts,2FdGdlr9DY4,Abdoolydool,2025-03-23T00:05:25Z,https://www.youtube.com/watch?v=2FdGdlr9DY4,,94,,,
Its ramadan and i am not fasting  #keemokazi #funny #ramadan,Na7y9_pyx3w,Hesri Family Fan,2025-03-14T19:53:03Z,https://www.youtube.com/watch?v=Na7y9_pyx3w,"If you enjoyed this video, hit the like button and make sure to subscribe! #Serene Hesri #HesriFamily #HesriSaby #HesriSophie ...",21,,,
Fasting for the 2nd time🥹🥹 NEEDED!! #fasting #foryou,fkBsi0TubXQ,Lala Tv,2025-03-10T02:18:44Z,https://www.youtube.com/watch?v=fkBsi0TubXQ,,50,,,
Palestinians in Gaza break first Ramadan fast amid rubble and destruction,LW62PS075BQ,Al Jazeera English,2025-03-02T04:16:36Z,https://www.youtube.com/watch?v=LW62PS075BQ,Palestinians in Gaza spent their first day of Ramadan amid uncertainty about whether the ceasefire will hold. Hundreds of people ...,168,,,
POV: It's your first time fasting,OubgZFEtg2c,Burger Factory,2025-03-04T22:00:23Z,https://www.youtube.com/watch?v=OubgZFEtg2c,NOT EVEN WATER? #burgerfactory #toronto #food #halalfood #burger #halal #beef #torontoeats #foodie #Ramadan ...,23,,,
Why arent you fasting? 😅,1pKR54SYNd4,Jasmine & Dawoud,2025-03-01T17:03:40Z,https://www.youtube.com/watch?v=1pKR54SYNd4,,8,,,
"""Instant sabudana paratha for fasting."" 🤪😉🤣 #relatable #comedy #funny #shorts",p_TsiVEb4bA,Radhika Maroo,2025-02-26T07:45:02Z,https://www.youtube.com/watch?v=p_TsiVEb4bA,"""Instant sabudana paratha for fasting."" #relatable #comedy #funny #shorts #radhikamaroo.",15,,,
Countries Fasting The Longest Hours In Ramadan 2025,TQYqi-ASNNc,Omar Agamy,2025-03-05T01:36:24Z,https://www.youtube.com/watch?v=TQYqi-ASNNc,,66,,,
Mahashivratri Vrat 2025: What You Must Know Before You Fast. #shorts,a69SLEabH98,Parveen Sharma,2025-02-19T12:30:00Z,https://www.youtube.com/watch?v=a69SLEabH98,"Mahashivratri is the night of dissolution, where fasting is not just about food but about emptying oneself completely. The hunger ...",57,,,
My delicious Intermittent Fasting Meal Plan! #shorts,YrF5YRWsX_Q,Anita Bokepalli,2025-01-29T15:19:05Z,https://www.youtube.com/watch?v=YrF5YRWsX_Q,"Laddus, here's what my 8-hour eating window looked like today! ✨ Broke my intermittent fast at 10 AM with soaked nuts, dry ...",39,,,
Kevin Gates wanted to BREAK his FAST after smelling DDGs mom COOKING #ddg #pontiacmadeddg,PUNVBPsHQxk,Rashard,2025-03-29T09:45:21Z,https://www.youtube.com/watch?v=PUNVBPsHQxk,,25,,,
POV: You can't wait to break your fast,DQgFcKg8awE,Burger Factory,2025-03-17T18:00:47Z,https://www.youtube.com/watch?v=DQgFcKg8awE,Food always smells better when you're fasting #burgerfactory #toronto #food #halalfood #burger #halal #beef #torontoeats ...,18,,,
Let's Break My Fast in Madinah (Saudi Arabia),z3UiENuCBLQ,GoldenGully,2025-03-29T19:00:06Z,https://www.youtube.com/watch?v=z3UiENuCBLQ,What do you eat when breaking your fast? GRAB MY COOKBOOK!: https://geni.us/BeyondMeasureCookbook Connect with me on ...,51,,,
Fast and Furious Brian O’Conner Paul Walker,YRlNq_Ho5AY,CooperRidesWild😘🤯,2025-02-19T11:28:34Z,https://www.youtube.com/watch?v=YRlNq_Ho5AY,,23,,,
That one parent that be forcing their kid to fast during Ramadan 😭💀,EGldEF-B1iQ,Farzy,2025-02-27T01:58:32Z,https://www.youtube.com/watch?v=EGldEF-B1iQ,,25,,,
Ramzan Day Vlog 🌙 #RamzanVlog #SehriToIftar #RamadanMubarak #Fasting #MuslimVlogger #Ramadan,QEpK71ebi6I,Sasti Vlogger,2025-03-20T12:17:01Z,https://www.youtube.com/watch?v=QEpK71ebi6I,Join me as I take you through my Ramzan day from Sehri to Iftar! From the peaceful early morning meal at Sehri to the spiritual ...,60,,,
Drink This Breakfast Smoothie (Ramadan Recipe),FVa5vsCT3Uw,GoldenGully,2025-03-05T09:05:17Z,https://www.youtube.com/watch?v=FVa5vsCT3Uw,What are ya'll eating at 3 AM? GRAB MY COOKBOOK!: https://geni.us/BeyondMeasureCookbook Connect with me on Discord: ...,56,,,
Pov : Holi Pooja - Fasting for my baby! #first #holi #festival #newmom #momlife #festivevibes #love,JVDyujbKxNE,Tanya Sajwan Dagar,2025-03-13T16:26:49Z,https://www.youtube.com/watch?v=JVDyujbKxNE,,45,,,
Fast Weight Loss Dinner IDEAS (healthy meals),MAkmgiD4lL0,Fat to Fab,2025-01-21T07:24:16Z,https://www.youtube.com/watch?v=MAkmgiD4lL0,For Personalized Diet Plans: Email - Enquiry@sumanpahuja.com -------------------- Subscribe to This Channel: ...,59,,,
Have you ever “accidentally” broke your fast #shorts,l1I9W8veNAc,Abdoolydool,2025-03-12T01:29:41Z,https://www.youtube.com/watch?v=l1I9W8veNAc,,39,,,
Is Fasting Money Worth?!,aug5KjlhJLs,im_kankan,2025-03-17T14:20:24Z,https://www.youtube.com/watch?v=aug5KjlhJLs,Is Fasting Money Worth?!,59,,,
Danish Taimoor ki Beti ki Roza Kushai ✨#shorts #kids #fast #danishtaimoor #rabiaanum #greentv,nd8oNjgsx_c,Green TV Entertainment,2025-03-28T22:00:38Z,https://www.youtube.com/watch?v=nd8oNjgsx_c,Ramzan Special Transmission ✨ Mehfil E Ramzan Only On Green TV Entertainment. Danish Taimoor ki Beti ki Roza ...,37,,,
Do fasted workouts help you lose more weight? 🤔,Pq_NfQPfiE0,Daniel JrStretch,2025-03-26T17:00:23Z,https://www.youtube.com/watch?v=Pq_NfQPfiE0,,52,,,
Break my fast with me! What I ate for Iftar✨💛 #ramadan #fasting #iftar,lrUhQreK9xw,Zaina,2025-03-04T05:02:34Z,https://www.youtube.com/watch?v=lrUhQreK9xw,,38,,,
Ramadan Fasting | Dr. Pal reacts #healthyeating #drpal #ramadan #iftar,3tYuded0JpI,Dr Pal,2025-03-06T12:48:27Z,https://www.youtube.com/watch?v=3tYuded0JpI,,79,,,
Ayesha Khan attended Iftar party without fasting #ayeshakhan #bollywood,dOmLHl-bXDA,Viral Womeniya,2025-03-22T05:15:46Z,https://www.youtube.com/watch?v=dOmLHl-bXDA,Ayesha Khan attended Iftar party without fasting #ayeshakhan #bollywood.,15,,,
Fast  Bowling Grips You MUST Know! 🎯🔥 #fastbowling #thrivecricket#cricket,pyWJtMdJBOM,Thrive cricket academy ,2025-02-05T05:02:05Z,https://www.youtube.com/watch?v=pyWJtMdJBOM,Want to dominate as a fast bowler? Master these 4 deadly bowling grips to trouble any batter! ✓ Inswing – Swing it in sharply ...,11,,,
What I Eat In A Day While Fasting For 12 Hours... #fastingdiet #ramadan,z-MeujTt254,Nabihah Ahmad,2025-03-04T02:43:47Z,https://www.youtube.com/watch?v=z-MeujTt254,,54,,,
Ramadan Fasting for 30 days? #health #fasterwaytofatloss #tips #fatloss #healthy,2s2hNiIetQA,Zack Chug,2025-03-01T18:56:20Z,https://www.youtube.com/watch?v=2s2hNiIetQA,,42,,,
Country With The Longest Fasting Hours #countryballs,dA7IdOnrvCs,Mr Globee,2025-03-02T14:30:06Z,https://www.youtube.com/watch?v=dA7IdOnrvCs,This video is made for entertainment purposes only. Credits : • Icon by Flaticon • Voice over by Elevenlabs.io • Countryballs by ...,51,,,
That fasting breath is no joke man #shorts,ltvNBLm0BXU,Abdoolydool,2025-03-16T00:42:28Z,https://www.youtube.com/watch?v=ltvNBLm0BXU,,66,,,
Eat This in Lunch For Fast Weight Loss - Suman Pahuja | #Shorts #weightloss #fattofab #ashortaday,ifC5nxpIvk0,Fat to Fab,2025-02-11T12:32:16Z,https://www.youtube.com/watch?v=ifC5nxpIvk0,For Personalized Diet Plans: Email - Enquiry@sumanpahuja.com -------------------- Subscribe to This Channel: ...,76,,,
How did I break my fast in G4ZA - Day 8,97TL8DtRMqA,Yusuf Ahmed,2025-03-08T19:58:06Z,https://www.youtube.com/watch?v=97TL8DtRMqA,,52,,,
Intermittent Fasting (9 AM - 5 PM) What I Eat In a Day #weightloss #ashortaday #whatieatinaday,gyOrCDvVrjI,ANKIT TV,2025-01-28T08:57:11Z,https://www.youtube.com/watch?v=gyOrCDvVrjI,,59,,,
Shortest fasting times! #islamicreminder #islamicvideo #muslimmemes #islam #hijab,muU-GClryFI,Browniesaadi,2025-02-27T18:44:58Z,https://www.youtube.com/watch?v=muU-GClryFI,,17,,,
"""The Secret of Fasting: Lessons from Hazrat Bayazid Bastami""",2JcqkEBEPm0,Ishq Aur Ilm,2025-02-17T07:49:04Z,https://www.youtube.com/watch?v=2JcqkEBEPm0,"Hazrat Bayazid Bastami shared the virtues of staying hungry, explaining that hunger prevents pride and arrogance. If Pharaoh ...",6,,,
FASTING MAKES OUR BREATH SMELL BAD,CqbSBwSkmAw,Captain Halal,2025-03-26T12:45:03Z,https://www.youtube.com/watch?v=CqbSBwSkmAw,"If you enjoyed this video, please drop a like and subscribe for more! Socials - TikTok: https://www.tiktok.com/@captain.halal ...",22,,,
Sabja seeds for fast weight loss#basilseeds benefits#healthydrink #viral#shorts,V3tvFnny0RY,The Food House,2025-03-20T05:31:47Z,https://www.youtube.com/watch?v=V3tvFnny0RY,,28,,,
They broke their fast early because of an Athan ringtone 😬😅 @JaehanKim66 @humanappealint,GYrVP34Gw-U,Shelby's Canada,2025-03-15T22:12:13Z,https://www.youtube.com/watch?v=GYrVP34Gw-U,"Athan Ringtone, False Alarm! Our team remains steadfast in our mission, partnering with @humanappealint to deliver ...",30,,,
What I Eat in a Day on Intermittent Fasting #shorts,l5LZk6fv9Pw,Anita Bokepalli,2025-03-07T14:45:12Z,https://www.youtube.com/watch?v=l5LZk6fv9Pw,"Laddus, today was a full-on yummy, cozy food day! 10am - Broke my fast with coconut water (malai love!) + juicy watermelon ...",57,,,
How to Lose Weight FAST in 7 Days - Suman Pahuja | #Shorts #weightloss #ashortaday #fattofab,GVfu4nmJzmE,Fat to Fab,2025-02-06T11:39:16Z,https://www.youtube.com/watch?v=GVfu4nmJzmE,Chilla Video link - https://youtu.be/j4iIdoZexPk -------------------- For Personalized Diet Plans: Email - Enquiry@sumanpahuja.com ...,58,,,
How’s everyone’s Ramadan been?! 🤣 #funny #comedy #ramadan #fasting #relatable #foryou,aarDu6AdIpo,Sara Hesri,2025-03-17T19:08:53Z,https://www.youtube.com/watch?v=aarDu6AdIpo,,11,,,
I'm Best Muslim: POV - When Breaking Fast on The First Day of Ramadan 🍗,oWl5QQdFl5c,FreeQuranEducation,2025-03-02T04:30:31Z,https://www.youtube.com/watch?v=oWl5QQdFl5c,"Don't be greedy when breaking your fast—hold back those cravings! First, just break your fast with a little, then hit your Maghrib ...",56,,,
How to Lose Tummy Fat Fast in 3 Simple Steps | No Carbs Diet | Indian Weight Loss Diet by Richa,hMrT2f7r9uI,Indian Weight Loss Diet by Richa,2025-03-20T09:49:09Z,https://www.youtube.com/watch?v=hMrT2f7r9uI,How to Lose Tummy Fat Fast in 3 Simple Steps | No Carbs Diet | Indian Weight Loss Diet by Richa Want to Lose Belly Fat Fast?,60,,,
Pereira exposes Ankalaev not fasting,BEhMqbpxOWs,Mojahed Fudailat,2025-03-06T14:34:31Z,https://www.youtube.com/watch?v=BEhMqbpxOWs,Pereira exposes Ankalaev not fasting #UFC #MMA #UFC313.,140,,,
How Do Jews Fast? #shorts,HXQo0m2aVcM,FACTUNE,2025-03-15T14:30:06Z,https://www.youtube.com/watch?v=HXQo0m2aVcM,"How Do Jews Fast? #shorts ⚠️IMPORTANT DISCLAIMER:- I believe that the content I've used should be considered Fair Use, ...",34,,,
My Fav Intermittent Fasting Meals – Tasty and Nutritious! #shorts,uxtQ1RN9bl4,Anita Bokepalli,2025-02-28T15:25:18Z,https://www.youtube.com/watch?v=uxtQ1RN9bl4,"Laddus, today was all about Tasty khaana & happy vibes! Broke my fast with fresh papaya at 10 AM - simple & perfect!",54,,,
Tasty Intermittent Fasting Meals with Experiments 🤤#shorts,I37qX1uWB04,Anita Bokepalli,2025-03-09T15:36:28Z,https://www.youtube.com/watch?v=I37qX1uWB04,"Laddus, today was all about experiments & delicious surprises! Broke my fast with perfectly ripe chikoo Breakfast ...",65,,,
Want A Fast Metabolism? Eat More...,CuovSyC-jK0,Healthy Emmie,2025-02-03T17:12:46Z,https://www.youtube.com/watch?v=CuovSyC-jK0,,24,,,
Lose 5 Pounds FAST,lrhLxPwGWcE,Dr. Eric Berg DC,2025-02-28T11:01:16Z,https://www.youtube.com/watch?v=lrhLxPwGWcE,"If you want to drop 5 pounds quickly, this proven fat-burning strategy will help you shed weight fast—without counting calories or ...",27,,,
The #1 Reason Fasting Changes Everything!,1G5Hv57qYnM,Glucose Revolution,2025-02-10T20:01:59Z,https://www.youtube.com/watch?v=1G5Hv57qYnM,,53,,,
How to Bulk Up Fast as a Skinny Guy,EEIfcGInNvg,Pierre Dalati,2025-02-20T19:09:30Z,https://www.youtube.com/watch?v=EEIfcGInNvg,,65,,,
My first ever Suhoor meal 🥣 during Ramadan 🌙 #ramadan #suhoor #fasting,2r_q45fzdZ0,Wilf Lovatt Arabic,2025-03-01T04:37:49Z,https://www.youtube.com/watch?v=2r_q45fzdZ0,,58,,,
LEMON HONEY FASTING ✅ #fasting #fastingchallenge #healthytips #healthyfood #trending #ytshort #new,sU8mMSvzRlQ,Dr.Narmadha_Raajan,2025-03-10T11:32:08Z,https://www.youtube.com/watch?v=sU8mMSvzRlQ,,46,,,
Intermittent fasting #food #eatandlose #dietplan #healthylifestyleeats #weightlossdiet #breakfast,QJHPelWBEbs,fitness tips,2025-01-25T14:49:55Z,https://www.youtube.com/watch?v=QJHPelWBEbs,food #eatandlose #dietplan #healthylifestyleeats #indianfood #benefitsofhealthyfood #dietchart #healthydieting #breakfast ...,7,,,
Fasting DOES NOT Improve Autophagy,3rKqxtC0dDI,Renaissance Periodization,2025-01-08T20:00:01Z,https://www.youtube.com/watch?v=3rKqxtC0dDI,The UPDATED RP HYPERTROPHY APP: https://rpstrength.com/hyped Become an RP channel member and get instant access to ...,55,,,
Is brushing your teeth allowed during fasting #islam #islamic #ramadan #quran #hijab assim al hakeem,2W9jQU1r7XM,assimalhakeem,2025-03-03T06:56:40Z,https://www.youtube.com/watch?v=2W9jQU1r7XM,Assim Instagram: https://instagram.com/assimalhakeem Follow the assimalhakeem channel on WhatsApp: ...,60,,,
Does Brushing Your Teeth Break Your Fast?,Wv45W5ED78g,Captain Halal,2025-03-09T12:15:07Z,https://www.youtube.com/watch?v=Wv45W5ED78g,"If you enjoyed this video, please drop a like and subscribe for more! Socials - TikTok: https://www.tiktok.com/@captain.halal ...",25,,,
What I eat for Iftar 🤲🏼🌙 Ramadan day 4 #whatieatinaday #fasting #iftar #ramadanvlog,8gLkPU_EqUM,SimplyJaserah,2025-03-06T20:59:38Z,https://www.youtube.com/watch?v=8gLkPU_EqUM,,37,,,
Day in my life #dayinthelife #dayinmylife #vlog #catlover #fasting #skincare #beardcare #selfcare,lco62t6fC3k,Oga,2025-03-05T19:15:16Z,https://www.youtube.com/watch?v=lco62t6fC3k,,28,,,
pov ; you still keep exercising even though you are fasting #video #iclamic #minivlog #allah #tenis,CQNgw4JRFkk,Goodness Of Islam ,2025-03-13T12:00:22Z,https://www.youtube.com/watch?v=CQNgw4JRFkk,video #iclamic #minivlog #adayinmylife #allah #like #vlog #ramadan #iftar.,54,,,
POV: You don't know why Muslims fast pt 2,CmHUY5dkHfs,Burger Factory,2025-03-10T15:00:29Z,https://www.youtube.com/watch?v=CmHUY5dkHfs,Are you in control? ‍♂️   #burgerfactory #toronto #food #halalfood #burger #halal #beef #torontoeats #foodie #ramadan ...,28,,,
Major Sin Alert: Deliberately Breaking Your Fast! - Bilal Assaad | Islamic Lectures,BuNqRmIhZCM,Islamic Lectures,2025-03-05T19:33:19Z,https://www.youtube.com/watch?v=BuNqRmIhZCM,Major Sin Alert: Deliberately Breaking Your Fast! - Bilal Assaad | Islamic Lectures Subscribe & Turn on Notifications for more ...,166,,,
How to Gain Muscle Fast in Summers !,u4ErUKAT9KM,ABHINAV MAHAJAN,2025-03-27T14:35:02Z,https://www.youtube.com/watch?v=u4ErUKAT9KM,Want to build muscle this summer? Here are 2 important tips you should not ignore. 1. Reduce your workout frequency.,54,,,
DUA WHEN BREAKING THE FAST | memorise this dua | save and share #ramadan #dua #islam #muftimenk,XZUso85_5aY,Thatdeengirl,2025-03-01T15:05:01Z,https://www.youtube.com/watch?v=XZUso85_5aY,"Memorise this dua, save and share with your friends and family #ramadankareem #ramadanmubarak everyone   #wisdom ...",12,,,
What I eat for Iftar 🤲🏼🌙 Ramadan day 9 #whatieatinaday #fasting #iftar #ramadanvlog,l2eExqLMV-s,SimplyJaserah,2025-03-09T23:14:06Z,https://www.youtube.com/watch?v=l2eExqLMV-s,,53,,,
One Meal A Day : my routine ✨ #omad #fasting,oCs1n1PKATE,Isis Kellier,2025-01-17T07:14:57Z,https://www.youtube.com/watch?v=oCs1n1PKATE,,48,,,
Christians Should Fast like THIS👀🍞 #christian #bible #jesus,sWbiWoJKuVI,Shamounian Explains,2025-03-10T02:00:37Z,https://www.youtube.com/watch?v=sWbiWoJKuVI,Christian woman ask how are we supposed to fast according to the Bible? Sam Shamoun A Christian Apologist answers and ...,57,,,
The Real Reason Why Muslims Fast,k5Qk83pqlr8,Ali Dawah,2025-01-26T14:45:50Z,https://www.youtube.com/watch?v=k5Qk83pqlr8,Instagram: https://www.instagram.com/alidawah Facebook: https://www.facebook.com/alidawah1 Twitter: ...,41,,,
ఉపవాసము ఎలా ఉండాలి ? #fasting #food,KzLIO7fZJB0,P. J. STEPHEN PAUL,2025-03-03T18:58:21Z,https://www.youtube.com/watch?v=KzLIO7fZJB0,"Praise The Lord !!! Witness The Powerful Presence of Lord Jesus Christ @ Life Changing Revival Centre. Healings, Miracles,.",128,,,
Drink this in Summer For Fast Weight Loss - Suman Pahuja | #Shorts #WeightLoss #ashortaday,aT9LPZPuXsg,Fat to Fab,2025-03-30T09:35:47Z,https://www.youtube.com/watch?v=aT9LPZPuXsg,For Personalized Diet Plans: Email - Enquiry@sumanpahuja.com -------------------- Subscribe to This Channel: ...,57,,,
Fasting Success Stories: Transformations and Tips | Indian Weight Loss Diet by Richa,rSB3NtZg8gc,Indian Weight Loss Diet by Richa,2025-02-12T07:45:04Z,https://www.youtube.com/watch?v=rSB3NtZg8gc,Fasting Success Stories: Transformations and Tips | Indian Weight Loss Diet by Richa Fasting for 36 Hours vs 36 Days – My ...,58,,,
This Ramadan Milkshake Recipe will hold you down while fasting! ✅protein✅fibre ✅vitamins and minera,xexdM5bAQR8,Chefs Door ,2025-03-22T18:44:02Z,https://www.youtube.com/watch?v=xexdM5bAQR8,,47,,,
At what age does it become obligatory to fast? #ramadan #islam #islamic #fast #hijab assim al hakeem,nd9PdOLPDBg,assimalhakeem,2025-03-09T17:57:36Z,https://www.youtube.com/watch?v=nd9PdOLPDBg,Assim Instagram: https://instagram.com/assimalhakeem Follow the assimalhakeem channel on WhatsApp: ...,59,,,
Fasting diet and tips #drsharmika #tdaisy #daisyhospital,dBwNhuT8zBM,DAISY HOSPITAL,2025-03-27T08:15:07Z,https://www.youtube.com/watch?v=dBwNhuT8zBM,Daisy Hospital Chennai : https://maps.app.goo.gl/yUtTjL2RCzGLnAPs8 Daisy Hospital Erode ...,81,,,
5 People who don't have to FAST during RAMADAN!🖤 #islam #love,wwbtE7AS-Rk,ONPOINT,2025-02-05T06:38:55Z,https://www.youtube.com/watch?v=wwbtE7AS-Rk,,23,,,
What Does the Bible Say About Fasting? #bibleproject #fasting #ashwednesday,kDmBkTLpmjo,BibleProject,2025-03-05T12:01:10Z,https://www.youtube.com/watch?v=kDmBkTLpmjo,Many people observe the season leading up to Holy Week by fasting. Watch this short video to learn what the Bible says about ...,96,,,
How to Start the 3 Days Egg Fasting Challenge | Power of Eggs | Indian Weight Loss Diet by Richa,CSl5QQ7umak,Indian Weight Loss Diet by Richa,2025-03-15T06:15:00Z,https://www.youtube.com/watch?v=CSl5QQ7umak,How to Start the 3 Days Egg Fasting Challenge | Power of Eggs | Indian Weight Loss Diet by Richa Burn Belly Fat with This ...,57,,,
How to Maintain Weight After Fasting Challenge | 7 Days Challenge | Indian Weight Loss Diet by Richa,OGcfKNc0P-E,Indian Weight Loss Diet by Richa,2025-03-04T07:45:01Z,https://www.youtube.com/watch?v=OGcfKNc0P-E,How to Maintain Weight After Fasting Challenge | 7 Days Challenge | Indian Weight Loss Diet by Richa Lose up to 12 Kgs in ...,36,,,
Science Behind Water Fasting for Weight Loss | Tips and Tricks | Indian Weight Loss Diet by Richa,3aKCLpjFKY4,Indian Weight Loss Diet by Richa,2025-02-25T03:00:29Z,https://www.youtube.com/watch?v=3aKCLpjFKY4,Science Behind Water Fasting for Weight Loss | Tips and Tricks | Indian Weight Loss Diet by Richa Kunal & Sayali's INSANE ...,58,,,
What I ate to break my fast for Ramadan ✨ @Hudabeauty is the cutest for organising this 🥺❤️ ​⁠,bIOI7nVZpXQ,Mariam Raidi,2025-03-26T19:39:54Z,https://www.youtube.com/watch?v=bIOI7nVZpXQ,,100,,,
"Nearly 5,000 Palestinians gathered on the first day of Ramadan to break their fast together.",u20TXYdMzMY,Daily Mail World,2025-03-04T12:48:39Z,https://www.youtube.com/watch?v=u20TXYdMzMY,Nearly 5000 Palestinians gathered on the first day of Ramadan to break their fast together. #shorts #gaza #israel #palestine ...,26,,,
उपवास क्यों और कैसे करें? जानें इसके फायदे  #shorts #fasting,hexaxaGR1ms,Saint MSG,2025-01-06T06:05:20Z,https://www.youtube.com/watch?v=hexaxaGR1ms,Fasting is more than just skipping meals; it's a mindful journey towards health and spirituality! Discover the right way to fast: ...,111,,,
Transform Your Body: Join the 21-Day Fasting Challenge | Indian Weight Loss Diet by Richa,BOOj-xNR-Sk,Indian Weight Loss Diet by Richa,2025-02-15T04:30:03Z,https://www.youtube.com/watch?v=BOOj-xNR-Sk,Transform Your Body: Join the 21-Day Fasting Challenge | Indian Weight Loss Diet by Richa 40 Days of Water Fasting & Still ...,60,,,
Do You Have To Fast On a Carnivore Diet?,g79jYvbUoOc,KenDBerryMD,2025-03-31T12:30:33Z,https://www.youtube.com/watch?v=g79jYvbUoOc,Do You Have To Fast On a Carnivore Diet?,26,,,
