Title,Video ID,Channel,Published At,URL,Description,Video Length,Views,Likes,Comments
what is an autoimmune disease,c8TPPVnT4vE,Medical Vidyarthi,2025-03-31T07:00:31Z,https://www.youtube.com/watch?v=c8TPPVnT4vE,Follow Us: Application link:https://play.google.com/store/apps/details?id=com.medical.vidhyarthi ...,56,188,11,0
Doctor living with MS,JUm_rMxX-GM,WSAV3,2025-03-30T22:14:29Z,https://www.youtube.com/watch?v=JUm_rMxX-GM,Doctor living with MS.,117,93,3,0
invisible #chronicillness 💔 #healingjourney #rheumatoidarthritis #autoimmunedisease,mdh7HtPo-Yc,Yulanda Rambles,2025-03-30T18:00:36Z,https://www.youtube.com/watch?v=mdh7HtPo-Yc,"If this message found you, it was meant for you. Let's talk about it in the comments! Subscribe & turn on notifications for ...",63,616,14,0
Anti-CCP Antibodies: A Silent Signal,hhwaiOBFYAU,TeachMeMedicine.org,2025-03-30T16:17:36Z,https://www.youtube.com/watch?v=hhwaiOBFYAU,This is a video about Anti-CCP Antibodies: A Silent Signal.,140,81,0,0
The Hidden Cause of Disease No One Talks About!,auwJPypNcBw,Jennifer Singh MD,2025-03-30T16:00:03Z,https://www.youtube.com/watch?v=auwJPypNcBw,The Hidden Cause of Disease No One Talks About! #MetabolicHealth #HealthyLiving #WellnessJourney.,34,1031,12,0
#shorts ऑटोइम्यूनिटी का सच #health #healthyliving #doctor #nutrition #healthydiet #autoimmunedisease,SxFhzfdaju8,My Expert Doctor Hindi,2025-03-30T12:40:30Z,https://www.youtube.com/watch?v=SxFhzfdaju8,,59,76062,2903,14
Revolutionizing Autoimmune Disease Treatments with Cell Acidity Regulation,xo4iRX-uceo,HEALTH UK NEWS,2025-03-30T04:57:29Z,https://www.youtube.com/watch?v=xo4iRX-uceo,Could adjusting the acidity in our cells be the key to treating autoimmune diseases? Researchers from the University of ...,41,8,0,1
THE TRUTH about COVID-19 infection and autoimmune diseases,BjuIUL8DL70,Dr. Diana Girnita - Rheumatologist OnCall ,2025-03-29T23:39:55Z,https://www.youtube.com/watch?v=BjuIUL8DL70,What is the connection between COVID-19 Infection and Autoimmune Diseases? The TRUTH explained by a Rheumatologist.,60,3781,146,13
THIS is how you eat a cupcake #chronicillness #autoimmunedisease #spoonie,xpkLjC9jkp4,Calling In Sick,2025-03-29T22:44:24Z,https://www.youtube.com/watch?v=xpkLjC9jkp4,"Change my mind, is this the right way to eat a cupcake or nah? #podcast #podcastclips #CallingInSick #ChronicIllness ...",63,738,0,1
THIS is one of my biggest pet peeves #chronicillness #autoimmunedisease #chronicdisease #spoonie,npr1Mq3ap9M,Calling In Sick,2025-03-29T22:13:57Z,https://www.youtube.com/watch?v=npr1Mq3ap9M,Get those tags OUT OF HERE!! Anyone else rip / cut / tear the tags off all their clothes because tags are the most uncomfortable ...,64,660,0,4
THIS is my sign a flare up is incoming #spoonie #chronicillness #autoimmunedisease #flareup,A5dJmbVQ6Zo,Calling In Sick,2025-03-29T22:11:30Z,https://www.youtube.com/watch?v=A5dJmbVQ6Zo,Check engine lights are on!!!!! #podcast #podcastclips #CallingInSick #ChronicIllness #MakingFriendsWithChronicIllness ...,18,140,0,1
Ankylosing Spondylitis Explained: The Autoimmune Disease That Fuses Your Spine | Must-Know Risks,QJMx0uGGYLc,"Dr. Adam Sewell, M.D. | Medical Entrepreneur",2025-03-29T18:30:24Z,https://www.youtube.com/watch?v=QJMx0uGGYLc,Ankylosing spondylitis is one of the most devastating autoimmune diseases—literally fusing the spine and crippling mobility.,51,928,12,0
Your Body Needs Vitamin D if This Happens...,8EBCSFYnxSw,Dr. Berg Shorts,2025-03-29T12:00:16Z,https://www.youtube.com/watch?v=8EBCSFYnxSw,"Are you struggling with mood swings, depression, anxiety, or irritability? Dealing with chronic stiffness, tightness, achiness, ...",36,96671,5133,72
My Journey with Autoimmune Disease: From Soldier to Survivor,vB3hZGHqdnA,The Mike Litton Experience,2025-03-28T23:57:33Z,https://www.youtube.com/watch?v=vB3hZGHqdnA,"Discover our life-altering experience with autoimmune conditions, starting with a diagnosis of ulcerative colitis. We share insights ...",64,229,0,0
THIS is what a chronic illness is like #chronicillness #funny #skits #chronicpain #autoimmune #sick,-VXXNctYOCc,Calling In Sick,2025-03-28T23:50:23Z,https://www.youtube.com/watch?v=-VXXNctYOCc,All the different stages of being chronically sick... which one are you in? #podcast #podcastclips #CallingInSick #ChronicIllness ...,30,185,0,1
Why is saying THIS offensive?! #spoonie #chronicillness #butyoudontlooksick #autoimmunedisease,GYc1kUNpKmA,Calling In Sick,2025-03-28T23:42:14Z,https://www.youtube.com/watch?v=GYc1kUNpKmA,You don't look sick... here's why we hate being told this! #podcast #podcastclips #CallingInSick #ChronicIllness ...,176,607,0,4
You need THIS tool is you have a #chronicillness #brainfog #autoimmunedisease #spoonie,6vcK0jOLJX8,Calling In Sick,2025-03-28T23:41:31Z,https://www.youtube.com/watch?v=6vcK0jOLJX8,"My *favorite* life hack to keep all the balls in the air and my head on straight while managing a chronic illness and you know, life ...",68,673,0,2
Navigating the Invisible Challenges of an Autoimmune Disease,0KiICA6dENg,argenxglobal,2025-03-28T17:00:01Z,https://www.youtube.com/watch?v=0KiICA6dENg,Living with an autoimmune disease can mean facing challenges that aren't always visible but are deeply felt. From the long ...,99,16,1,0
I HATE this disease 😭 #autoimmune #autoimmunedisease #lungdisease #terminal #lungtransplant,pWrap_Bc3Yk,Our LANDing Crew,2025-03-28T15:01:12Z,https://www.youtube.com/watch?v=pWrap_Bc3Yk,Lonnie's GoFundMe https://www.gofundme.com/f/ourlandingcrew ❤️ My Etsy Store ...,14,15054,450,0
Rheumatoid Arthritis Treatment Facts & Myths By Dr. Mukesh Sharda | Dr. Sharda Ayurveda,JIGI9J6e1ns,Dr. Sharda Ayurveda,2025-03-28T12:29:24Z,https://www.youtube.com/watch?v=JIGI9J6e1ns,Rheumatoid Arthritis Facts & Myths by Dr Mukesh Sharda A common myth about arthritis that is commonly spreading and causing ...,197,25183,103,23
Lupus: A chronic autoimmune disease #RxInsights #india #medical #medicalcollege #pharmac,RqUO2kCjc4w,Rx Insights,2025-03-28T05:00:23Z,https://www.youtube.com/watch?v=RqUO2kCjc4w,Lupus is a chronic autoimmune disease that causes inflammation and damage to various body parts. Symptoms include fatigue ...,10,19716,81,1
Bill to require TennCare cover PANS-PANDAS treatment moving through Senate,sHEogpHrPlk,WSMV 4 Nashville,2025-03-28T04:08:19Z,https://www.youtube.com/watch?v=sHEogpHrPlk,PANS is a little-understood autoimmune disorder that can develop following repeated exposures to infections like strep throat.,161,268,2,2
6 year old on biologics? #ibd #ulcerativecolitis #crohnsdisease #inflammation #autoimmunedisease,xXNiMsWSwPo,High Carb Health,2025-03-28T02:57:53Z,https://www.youtube.com/watch?v=xXNiMsWSwPo,Book your spot now: https://www.highcarbhealth.com/master-classes/ There is no cure for ulcerative colitis and Crohn's disease.,99,885,39,8
Don’t say THIS to a chronic illness warrior #butyoudontlooksick #chronicillness #autoimmune #spoonie,wzrAJeD56VE,Calling In Sick,2025-03-28T01:06:22Z,https://www.youtube.com/watch?v=wzrAJeD56VE,But you don't look..... [fill in the response here] #podcast #podcastclips #CallingInSick #ChronicIllness ...,17,2407,0,5
Trauma Bonded 4 Life #trauma #chronicillness #autoimmunedisease #chemotherapy #marriagegoals #sick,l0_jRhuLFxg,Calling In Sick,2025-03-28T01:04:32Z,https://www.youtube.com/watch?v=l0_jRhuLFxg,In sickness and in health... we are trauma bonded for life!!!! #podcast #podcastclips #CallingInSick #ChronicIllness ...,12,942,0,0
Whats your one brain cell show? #tvrecommendations #dumbtv #chronicillness #autoimmunedisease #sick,IDP8xkL-iQk,Calling In Sick,2025-03-28T01:00:04Z,https://www.youtube.com/watch?v=IDP8xkL-iQk,We need something new to watch... somehow we keep watching entire seasons in one sitting... whoopsies!! #podcast ...,36,687,0,15
Are you superstitious about health #flareup #chronicillness #autoimmunedisease #spoonie #flareup,uSr6_3pgx4A,Calling In Sick,2025-03-28T00:57:40Z,https://www.youtube.com/watch?v=uSr6_3pgx4A,If you're feeling good today... mums the word ;) #podcast #podcastclips #CallingInSick #ChronicIllness ...,52,692,0,1
Chronic Illness? You need THIS reminder #chronicillness #autoimmunedisease #spoonie #motivation,TMkIyGg5Bec,Calling In Sick,2025-03-28T00:54:51Z,https://www.youtube.com/watch?v=TMkIyGg5Bec,"Just checking in, because I love you and you're doing great!! #podcast #podcastclips #CallingInSick #ChronicIllness ...",69,529,0,1
Can Cat’s Claw Trigger Autoimmune Disease? 🤔,wBWSbMphUxY,Dr. Ian Hollaman,2025-03-28T00:00:48Z,https://www.youtube.com/watch?v=wBWSbMphUxY,"Cat's Claw is often praised for its immune-supporting benefits, but could it actually overstimulate the immune system and trigger ...",60,142,2,0
"Understanding Celiac Disease: Symptoms, Diagnosis, & Treatment Options Explained",mkIngca5GgE,RN mujib,2025-03-27T17:03:09Z,https://www.youtube.com/watch?v=mkIngca5GgE,"Are you or someone you know struggling with celiac disease? In this video, we dive deep into the essential facts about celiac ...",187,53,6,2
"✅ Immune system attacks can cause thyroid issues, rheumatoid arthritis, psoriasis, diabetes & lupus",mGf4tK1Q0F0,Ram Verma,2025-03-27T16:30:20Z,https://www.youtube.com/watch?v=mGf4tK1Q0F0,Buy 21 Days NLP Challenge: https://community.ramverma.club/cohort/8l2kDTImIg Download God of Miracle Book: ...,60,1627486,21292,190
Rebecca Adlington Heartfelt Plea After Coeliac Disease Diagnosis,DMbyXbhFJws,The Headline Hour,2025-03-27T13:26:08Z,https://www.youtube.com/watch?v=DMbyXbhFJws,"Rebecca Adlington Heartfelt Plea After Coeliac Disease Diagnosis | Support Gluten-Free Prescriptions...In this emotional video, ...",92,74312,27,0
What Increases Your Risk For Autoimmune Disease After COVID-19?,eAtsu519WWY,Dr. Diana Girnita - Rheumatologist OnCall ,2025-03-27T13:00:56Z,https://www.youtube.com/watch?v=eAtsu519WWY,What Increases Your Risk For Autoimmune Disease After COVID-19? Learn more in the long form video. Watch the long Video: ...,30,4111,171,16
Before & after #ibd #guthealth #autoimmunedisease #ulcerativecolitis #food,OTwSZ0kCeaM,High Carb Health,2025-03-26T22:54:07Z,https://www.youtube.com/watch?v=OTwSZ0kCeaM,"Getting rid of Colitis and Crohn's means total freedom. Freedom to do what you want to do, when you want to do it. Freedom to ...",7,1470,22,0
April Chavez on Transforming Life with Autoimmune Disease A Moms Journey #shorts,OSeI5OXuoQQ,The Wellness Driven Life Show,2025-03-26T16:47:17Z,https://www.youtube.com/watch?v=OSeI5OXuoQQ,April Chavez joins Desiree Werland on the Stronger Than Autoimmune Podcast to share her inspiring journey of living with lupus ...,159,37,3,0
How I Manage Autoimmune Disease Pain (Tips & Tricks),6qCv04oBn5U,Foe Vlogs,2025-03-26T06:33:04Z,https://www.youtube.com/watch?v=6qCv04oBn5U,"Struggling with the simplest of tasks in the kitchen? Can't open jars, bottles or lids in general? Try this trick out, this helps manage ...",176,31,4,3
Infection can trigger Autoimmune Disease #autoimmunehealing,aTGeb5HnQwM,Tru Regenerative Healthcare,2025-03-25T23:37:19Z,https://www.youtube.com/watch?v=aTGeb5HnQwM,,35,4,2,0
Halfmoon Woman Lobbies Congress for Autoimmune Disease Legislation,OTW6vxRGIw4,CBS6 Albany,2025-03-25T22:45:25Z,https://www.youtube.com/watch?v=OTW6vxRGIw4,"Becky Hosey, a Halfmoon resident suffering from Sjogren's disease, traveled to Washington, D.C. last week to advocate for ...",135,56,3,0
Gut Health  Autoimmune Disease #shorts,b6H46B4IkbE,Gut Coach Vinny,2025-03-25T20:53:38Z,https://www.youtube.com/watch?v=b6H46B4IkbE,Discover how gut health affects autoimmune disease and what you can do to support healing.,32,1,0,1
"Sunshine Cruz, na-diagnose na may autoimmune disease na myasthenia gravis | Balitanghali",zGo6RVyDanQ,GMA Integrated News,2025-03-25T03:54:29Z,https://www.youtube.com/watch?v=zGo6RVyDanQ,Balitanghali is the daily noontime newscast of GTV anchored by Raffy Tima and Connie Sison. It airs Mondays to Fridays at 11:00 ...,44,12705,44,6
The Root Cause of Rheumatoid Arthritis & Autoimmune Disease,jwPAK9_hd8w,Dr. Ian Hollaman,2025-03-25T00:00:46Z,https://www.youtube.com/watch?v=jwPAK9_hd8w,"Autoimmune diseases like rheumatoid arthritis have hidden root causes. Could infections, gut health, or inflammation be the ...",60,608,17,6
My journey from debilitating autoimmune disease at 30 to complete health regeneration...,w4wUoIMu5jU,Carrie Drinkwine,2025-03-24T15:00:39Z,https://www.youtube.com/watch?v=w4wUoIMu5jU,"My journey from debilitating autoimmune disease at 30 to complete health regeneration... At 30, I was diagnosed with lupus, ...",67,33,3,0
Dr. Brow Discusses the Root Causes of Autoimmune Disease,DeylfhBHMMo,Turnpaugh Health,2025-03-24T13:29:42Z,https://www.youtube.com/watch?v=DeylfhBHMMo,"For more information, visit turnpaughhwc.com.",54,90,3,0
‘I WAS DIAGNOSED WITH AN AUTOIMMUNE DISEASE’ - Sunshine cruz #celebritystyle #celebritystyles,X_Lg0Ytm5kg,Cᵃʳᴺᵉˡ Sᵗᵘᵈⁱᵒˢ,2025-03-24T11:41:11Z,https://www.youtube.com/watch?v=X_Lg0Ytm5kg,celebritynewslatest #foryou シ #foryoupage #foryoupageofficiall #foryoupageシ #foryoutube #foryoushorts #latest #latestnews ...,64,163,0,0
"Sunshine Cruz, na-diagnose ng autoimmune disease na myasthenia gravis #celebritynews #sunshinecruz",JEpTBlCH36M,Chizmix Fandom Faves,2025-03-24T09:26:44Z,https://www.youtube.com/watch?v=JEpTBlCH36M,,50,1174,10,0
Sunshine Cruz Na-Diagnose Na May Rare Autoimmune Disease,Rv04cFCTyvA,NewspapersPH,2025-03-24T03:44:52Z,https://www.youtube.com/watch?v=Rv04cFCTyvA,Sunshine Cruz Na-Diagnose Na May Rare Autoimmune Disease ...,183,649,4,1
Why Wahls Protocol Changed My MS Journey?,CaS5CSXQGqo,D.K. Boljat ,2025-03-23T16:00:13Z,https://www.youtube.com/watch?v=CaS5CSXQGqo,"March is MS Awareness month, I highly recommend the Wahls Protocol to help anyone with an autoimmune disease. I have less ...",37,434,5,6
Weight gain and autoimmune disease is very common.,dT1kw-RrpMc,Theresa Deane,2025-03-23T14:07:40Z,https://www.youtube.com/watch?v=dT1kw-RrpMc,,59,2,0,0
Career-Ending Injury Leads to Diagnosis of Autoimmune Disease,FygTDSGWcdI,Ben Greenfield Life,2025-03-23T08:16:17Z,https://www.youtube.com/watch?v=FygTDSGWcdI,,44,505,11,0
Autoimmune Disease? Diet & Lifestyle Cures It!,AAfPRt6TV0M,StimmyHealth,2025-03-22T11:03:28Z,https://www.youtube.com/watch?v=AAfPRt6TV0M,Discover how diet and lifestyle changes are revolutionizing autoimmune disease treatment! Hear from leading experts who share ...,24,4,0,0
Totally healed from autoimmune disease ✨#testimony #chronicillness #cleanse #parasites #guthealth,JbaGRl0QENY,Dr. Kimber Krosschell,2025-03-22T00:30:10Z,https://www.youtube.com/watch?v=JbaGRl0QENY,,52,65,7,0
I have an autoimmune disease which costs a lot for monthly checkups and laboratory. #elliecastillo,LMBCENfRsEw,Ellie Castillo,2025-03-21T02:49:06Z,https://www.youtube.com/watch?v=LMBCENfRsEw,,11,558,0,2
Feeling Stuck with Autoimmune Disease? Watch This! #autoimmunedisease #healthtips,rCwxEgYsF8I,Ba DoDo,2025-03-21T02:30:30Z,https://www.youtube.com/watch?v=rCwxEgYsF8I,"Feeling overwhelmed by your autoimmune disease? You're not alone! In this empowering video, we explore the challenges of ...",30,162,0,0
"living a, Autoimmune Disease :  A personal story .. "" #shorts #yt #sanamaqbool #bhartisingh",BS2ft-X8E1I,The Burbun,2025-03-20T23:43:14Z,https://www.youtube.com/watch?v=BS2ft-X8E1I,,,,,
Autoimmune disease how i got rid of my food intolerances #ibd #ibs #sibo #leakygut #candida #crohns,-4V3XsDOjr4,Heal Your Gut Guy,2025-03-20T14:14:49Z,https://www.youtube.com/watch?v=-4V3XsDOjr4,Get 1st Day of My 13-Day Protocol For FREE: https://www.healyourgutguy.com/get-free-1st-day-13-day-protocol Autoimmune ...,51,282,16,2
happy wednesday:) #autoimmunedisease #dayinthelife,kTAQ5gEDM0E,Jac Couch,2025-03-20T03:18:40Z,https://www.youtube.com/watch?v=kTAQ5gEDM0E,,49,539,10,1
5 years knowing I have an autoimmune disease! 💕✨ #celiac #autoimmunedisease,6eKlF6yfiZo,Aneva!,2025-03-18T23:24:03Z,https://www.youtube.com/watch?v=6eKlF6yfiZo,,61,1162,105,8
Unique Autoimmune disease #story,_3d60sCNnIw,Foe Vlogs,2025-03-18T23:00:34Z,https://www.youtube.com/watch?v=_3d60sCNnIw,"Subscribe and check out the full video, Let me tell you my own unique story about how I developed Rheumatoid arthritis and how ...",22,527,10,1
Busting myths about Autoimmune Disease.,MdyheQl4Gew,"Raziya Swan, ND",2025-03-18T19:56:18Z,https://www.youtube.com/watch?v=MdyheQl4Gew,,50,7,0,0
I Misdiagnosed With An Autoimmune Disease - Turns Out It Was CANCER!,KfbdUDPqxM8,The Patient Story,2025-03-18T15:00:36Z,https://www.youtube.com/watch?v=KfbdUDPqxM8,"Amanda was diagnosed with high-grade neuroendocrine cancer. Initially misdiagnosed with an autoimmune disease, her life took ...",59,220110,3215,95
#beautifulworld #beautifulnature #love  #autoimmunedisease #lupus #life #blogger #kidneydisease,DveLb98XpP8,L. Moore,2025-03-18T13:37:36Z,https://www.youtube.com/watch?v=DveLb98XpP8,Terminally ill with #autoimmune-diseases #lupus #scl #sjrogens #kidney-failure #scleroderma along with a number of other ...,6,19,0,0
How Gluten Damages Your Villi with Celiac Disease #celiacdisease #autoimmunedisease #glutenfree,Xs0aaTjFxjk,The Healthy Celiac Show - Belinda Whelan,2025-03-18T13:30:21Z,https://www.youtube.com/watch?v=Xs0aaTjFxjk,Did you know that untreated celiac disease can lead to serious nutrient deficiencies? When someone with celiac disease eats ...,45,172,3,0
Fox 26 Autoimmune Disease Awareness Month RECAP!,-ZVzq10DImE,"Goodbye Lupus by Brooke Goldner, M.D.",2025-03-18T13:27:41Z,https://www.youtube.com/watch?v=-ZVzq10DImE,"Had a great time LIVE on @fox26houston with @melissawilsonfox26 and @ddillardtv, both amazing Emmy award-winning ...",81,2193,197,15
Autoimmune Disease # inflammatory # inflammation # diet# healthy diet,zVyKF7zgvXs,Shewit for Jesus Christ,2025-03-18T01:07:23Z,https://www.youtube.com/watch?v=zVyKF7zgvXs,,16,22,1,0
Treating Autoimmune Urticaria. Treatment Day 5. Showing before photo. #autoimmunedisease #urticaria,uUuKpfX9hb0,MS Zingers,2025-03-17T06:43:03Z,https://www.youtube.com/watch?v=uUuKpfX9hb0,,52,21,1,0
Best & Worst Foods for Autoimmune Disease! 🍎🚫 #HealthyEating,6PjQ0gr7y_o,Madzillawonhealth,2025-03-16T03:43:14Z,https://www.youtube.com/watch?v=6PjQ0gr7y_o,Struggling with an autoimmune disease? Your diet plays a crucial role in managing inflammation and symptoms. In this video ...,60,113,5,0
The truth abotu autoimmune disease #ibd #ibs #sibo #leakygut #candida #crohns #colitis #autoimmune,1T7_6P3LCVc,Heal Your Gut Guy,2025-03-15T20:04:50Z,https://www.youtube.com/watch?v=1T7_6P3LCVc,Get 1st Day of My 13-Day Protocol For FREE: https://www.healyourgutguy.com/get-free-1st-day-13-day-protocol The truth abotu ...,211,348,7,3
Healing Autoimmune Disease with Food: My Journey,r6tRB_L7yZM,Genny Mack,2025-03-15T01:51:53Z,https://www.youtube.com/watch?v=r6tRB_L7yZM,,27,949,114,8
How childhood trauma can lead to autoimmune disease 🥹,YxjqiQidhFM,James Whittaker | Win the Day®,2025-03-13T22:00:32Z,https://www.youtube.com/watch?v=YxjqiQidhFM,,47,553,57,0
Supplements  for Autoimmune Disease- Effective? or Waste of Money?,-qiu4RC3AsQ,Root Cause with Dr Jake,2025-03-13T20:28:15Z,https://www.youtube.com/watch?v=-qiu4RC3AsQ,If you have an autoimmune condition you may hear of various supplements and “miracle cures” to take in this video Dr Jake ...,58,50,1,0
"Why teen girls are at the highest risk for autoimmune disease, and what every mom should know",x23Exx77B7k,Biohacking Brittany,2025-03-13T18:46:41Z,https://www.youtube.com/watch?v=x23Exx77B7k,"Why teen girls are at the highest risk for autoimmune disease, and what every mom should know ⬇️ Most people think ...",31,507,8,0
Autoimmune Disease Isn’t Just in Your Genes It’s in Your Mindset,B6gAX2RtSaA,Talia Halberor,2025-03-13T17:39:45Z,https://www.youtube.com/watch?v=B6gAX2RtSaA,"Most people believe that autoimmune diseases are purely genetic, but what if your mindset is playing a bigger role than you ...",176,212,0,0
THIS medicine is helping my autoimmune conditions!!! #podcast #chronicillness #autoimmunedisease,Q8vloeXTFFg,Calling In Sick,2025-03-13T15:00:35Z,https://www.youtube.com/watch?v=Q8vloeXTFFg,INFUSION FRIENDS! Have you ever reacted so poorly to a drug? Comment your experience below! #callinginsick #chronicillness ...,63,431,6,2
"ANA test for Autoimmune disease | Dr.Keyoor Gautam,  #swasthyapharmacy #anatest #autoimmunedisease",kFbyHPbuqk8,SWASTHYA PHARMACY,2025-03-13T14:05:35Z,https://www.youtube.com/watch?v=kFbyHPbuqk8,"ANA test for Autoimmune disease | Dr.Keyoor Gautam, #swasthyapharmacy #anatest #autoimmunedisease #doctoradvice ...",90,123,2,0
The 4 Key Triggers of Autoimmunity #autoimmunedisease #autoimmune #autoimmunity,Kd-iM6gadic,Peter Osborne,2025-03-13T14:02:01Z,https://www.youtube.com/watch?v=Kd-iM6gadic,,30,3324,309,8
🔥Reverse Autoimmune Disease with the Carnivore Diet!,-OrZ8S9JW2M,Dr. Jess Bilger,2025-03-13T11:02:00Z,https://www.youtube.com/watch?v=-OrZ8S9JW2M,Can you reverse autoimmune disease with diet? Thousands of people—including myself—have seen life-changing results with ...,24,585,15,4
The Hidden Root Cause of Autoimmune Disease,LAj6dlg6Lxs,AmyMyersMD,2025-03-12T20:00:11Z,https://www.youtube.com/watch?v=LAj6dlg6Lxs,"Most people don't realize inflammation is the root cause of autoimmunity. When I was diagnosed with Graves' disease, I was told ...",6,167,9,2
Prioritize YOU: The Power of Self-Care w/ an Autoimmune Disease #multiplesclerosis #hypothyroidism,zKLi3Mhc6F8,Building and Navigating™,2025-03-12T20:00:36Z,https://www.youtube.com/watch?v=zKLi3Mhc6F8,"Self-care isn't selfish—it's essential. Whether it's a quiet moment with a book, a peaceful walk, or simply taking time to breathe, ...",26,106,3,2
Nikky Has Been Dealing With Autoimmune Disease As A Bodybuilder,m2NaatkhSa0,All The Rage George Page,2025-03-12T18:29:18Z,https://www.youtube.com/watch?v=m2NaatkhSa0,,60,142,5,0
Autoimmune Disease Awareness Month March 2025,OqR4ET3taBs,HUMAN Diagnostics Worldwide,2025-03-12T12:37:04Z,https://www.youtube.com/watch?v=OqR4ET3taBs,"Autoimmune diseases are on the rise globally, increasing 3-12% each year. Awareness and early intervention are more critical ...",74,133,1,0
Autoimmune Diseases and Dry Eye Disease,07e7y_NMFxM,More Real. More Substance.,2025-03-11T19:43:05Z,https://www.youtube.com/watch?v=07e7y_NMFxM,"The eye plays a crucial role in systemic health, particularly in autoimmune conditions like Sjogren's syndrome and rheumatoid ...",61,57,1,0
Trauma Making You SICK? 😱Hidden TRIGGER for Autoimmune Disease #autoimmunedisease  #traumahealing,TzWxtIJ7KsI,Dr. Jolene Brighten,2025-03-11T15:42:26Z,https://www.youtube.com/watch?v=TzWxtIJ7KsI,,56,2488,12,0
